[(0, 169), (0, 128), (0, 156), (0, 142), (0, 102)]
[(1, 169), (1, 127), (1, 156), (1, 141), (1, 100)]
[(2, 170), (2, 126), (2, 156), (2, 141), (2, 98)]
[(3, 170), (3, 125), (3, 156), (3, 141), (3, 96)]
[(4, 171), (4, 124), (4, 156), (4, 140), (4, 95)]
[(5, 172), (5, 124), (5, 157), (5, 140), (5, 93)]
[(6, 172), (6, 123), (6, 157), (6, 140), (6, 91)]
[(7, 173), (7, 122), (7, 157), (7, 140), (7, 90)]
[(8, 174), (8, 121), (8, 157), (8, 139), (8, 88)]
[(9, 174), (9, 121), (9, 157), (9, 139), (9, 86)]
[(10, 175), (10, 120), (10, 158), (10, 139), (10, 85)]
[(11, 175), (11, 119), (11, 158), (11, 139), (11, 83)]
[(12, 176), (12, 118), (12, 158), (12, 138), (12, 81)]
[(13, 177), (13, 118), (13, 158), (13, 138), (13, 80)]
[(14, 177), (14, 117), (14, 158), (14, 138), (14, 78)]
[(15, 178), (15, 116), (15, 159), (15, 137), (15, 76)]
[(16, 179), (16, 115), (16, 159), (16, 137), (16, 75)]
[(17, 179), (17, 115), (17, 159), (17, 137), (17, 73)]
[(18, 180), (18, 114), (18, 159), (18, 137), (18, 71)]
[(19, 181), (19, 113), (19, 159), (19, 136), (19, 70)]
[(20, 181), (20, 112), (20, 160), (20, 136), (20, 68)]
[(21, 182), (21, 112), (21, 160), (21, 136), (21, 66)]
[(22, 182), (22, 111), (22, 160), (22, 136), (22, 65)]
[(23, 183), (23, 110), (23, 160), (23, 135), (23, 63)]
[(24, 184), (24, 109), (24, 160), (24, 135), (24, 61)]
[(25, 184), (25, 109), (25, 161), (25, 135), (25, 60)]
[(26, 185), (26, 108), (26, 161), (26, 134), (26, 58)]
[(27, 186), (27, 107), (27, 161), (27, 134), (27, 56)]
[(28, 186), (28, 106), (28, 161), (28, 134), (28, 54)]
[(29, 187), (29, 106), (29, 161), (29, 134), (29, 53)]
[(30, 188), (30, 105), (30, 162), (30, 133), (30, 51)]
[(31, 188), (31, 104), (31, 162), (31, 133), (31, 49)]
[(32, 189), (32, 103), (32, 162), (32, 133), (32, 48)]
[(33, 189), (33, 103), (33, 162), (33, 133), (33, 46)]
[(34, 190), (34, 102), (34, 162), (34, 132), (34, 44)]
[(35, 191), (35, 101), (35, 163), (35, 132), (35, 43)]
[(36, 191), (36, 100), (36, 163), (36, 132), (36, 41)]
[(37, 192), (37, 100), (37, 163), (37, 131), (37, 39)]
[(38, 193), (38, 99), (38, 163), (38, 131), (38, 38)]
[(39, 193), (39, 98), (39, 163), (39, 131), (39, 36)]
[(40, 194), (40, 97), (40, 164), (40, 131), (40, 34)]
[(41, 194), (41, 97), (41, 164), (41, 130), (41, 33)]
[(42, 195), (42, 96), (42, 164), (42, 130), (42, 31)]
[(43, 196), (43, 95), (43, 164), (43, 130), (43, 29)]
[(44, 196), (44, 94), (44, 164), (44, 130), (44, 28)]
[(45, 197), (45, 94), (45, 165), (45, 129), (45, 26)]
[(46, 198), (46, 93), (46, 165), (46, 129), (46, 24)]
[(47, 198), (47, 92), (47, 165), (47, 129), (47, 23)]
[(48, 199), (48, 91), (48, 165), (48, 129), (48, 21)]
[(49, 200), (49, 91), (49, 165), (49, 128), (49, 19)]
[(50, 200), (50, 90), (50, 166), (50, 128), (50, 18)]
[(51, 201), (51, 89), (51, 166), (51, 128), (51, 16)]
[(52, 201), (52, 88), (52, 166), (52, 127), (52, 14)]
[(53, 202), (53, 88), (53, 166), (53, 127), (53, 13)]
[(54, 203), (54, 87), (54, 166), (54, 127), (54, 11)]
[(55, 203), (55, 86), (55, 167), (55, 127), (55, 9)]
[(56, 204), (56, 85), (56, 167), (56, 126), (56, 7)]
[(57, 205), (57, 85), (57, 167), (57, 126), (57, 6)]
[(58, 205), (58, 84), (58, 167), (58, 126), (58, 4)]
[(59, 206), (59, 83), (59, 167), (59, 126), (59, 2)]
[(60, 207), (60, 82), (60, 168), (60, 125), (60, 1)]
[(61, 207), (61, 81), (61, 168), (61, 125), (61, 0)]
[(62, 208), (62, 81), (62, 168), (62, 125), (62, -2)]
[(63, 208), (63, 80), (63, 168), (63, 124), (63, -3)]
[(64, 209), (64, 79), (64, 168), (64, 124), (64, -5)]
[(65, 210), (65, 78), (65, 169), (65, 124), (65, -7)]
[(66, 210), (66, 78), (66, 169), (66, 124), (66, -8)]
[(67, 211), (67, 77), (67, 169), (67, 123), (67, -10)]
[(68, 212), (68, 76), (68, 169), (68, 123), (68, -12)]
[(69, 212), (69, 75), (69, 169), (69, 123), (69, -13)]
[(70, 213), (70, 75), (70, 170), (70, 123), (70, -15)]
[(71, 213), (71, 74), (71, 170), (71, 122), (71, -17)]
[(72, 214), (72, 73), (72, 170), (72, 122), (72, -18)]
[(73, 215), (73, 72), (73, 170), (73, 122), (73, -20)]
[(74, 215), (74, 72), (74, 170), (74, 121), (74, -22)]
[(75, 216), (75, 71), (75, 171), (75, 121), (75, -23)]
[(76, 217), (76, 70), (76, 171), (76, 121), (76, -25)]
[(77, 217), (77, 69), (77, 171), (77, 121), (77, -27)]
[(78, 218), (78, 69), (78, 171), (78, 120), (78, -28)]
[(79, 219), (79, 68), (79, 171), (79, 120), (79, -30)]
[(80, 219), (80, 67), (80, 172), (80, 120), (80, -32)]
[(81, 220), (81, 66), (81, 172), (81, 120), (81, -34)]
[(82, 220), (82, 66), (82, 172), (82, 119), (82, -35)]
[(83, 221), (83, 65), (83, 172), (83, 119), (83, -37)]
[(84, 222), (84, 64), (84, 172), (84, 119), (84, -39)]
[(85, 222), (85, 63), (85, 173), (85, 118), (85, -40)]
[(86, 223), (86, 63), (86, 173), (86, 118), (86, -42)]
[(87, 224), (87, 62), (87, 173), (87, 118), (87, -44)]
[(88, 224), (88, 61), (88, 173), (88, 118), (88, -45)]
[(89, 225), (89, 60), (89, 173), (89, 117), (89, -47)]
[(90, 226), (90, 60), (90, 174), (90, 117), (90, -49)]
[(91, 226), (91, 59), (91, 174), (91, 117), (91, -50)]
[(92, 227), (92, 58), (92, 174), (92, 117), (92, -52)]
[(93, 227), (93, 57), (93, 174), (93, 116), (93, -54)]
[(94, 228), (94, 57), (94, 174), (94, 116), (94, -55)]
[(95, 229), (95, 56), (95, 175), (95, 116), (95, -57)]
[(96, 229), (96, 55), (96, 175), (96, 116), (96, -59)]
[(97, 230), (97, 54), (97, 175), (97, 115), (97, -60)]
[(98, 231), (98, 54), (98, 175), (98, 115), (98, -62)]
[(99, 231), (99, 53), (99, 175), (99, 115), (99, -64)]
[(100, 232), (100, 52), (100, 176), (100, 114), (100, -65)]
[(101, 232), (101, 51), (101, 176), (101, 114), (101, -67)]
[(102, 233), (102, 51), (102, 176), (102, 114), (102, -69)]
[(103, 234), (103, 50), (103, 176), (103, 114), (103, -70)]
[(104, 234), (104, 49), (104, 176), (104, 113), (104, -72)]
[(105, 235), (105, 48), (105, 177), (105, 113), (105, -74)]
[(106, 236), (106, 48), (106, 177), (106, 113), (106, -75)]
[(107, 236), (107, 47), (107, 177), (107, 113), (107, -77)]
[(108, 237), (108, 46), (108, 177), (108, 112), (108, -79)]
[(109, 238), (109, 45), (109, 177), (109, 112), (109, -81)]
[(110, 238), (110, 45), (110, 178), (110, 112), (110, -82)]
[(111, 239), (111, 44), (111, 178), (111, 111), (111, -84)]
[(112, 239), (112, 43), (112, 178), (112, 111), (112, -86)]
[(113, 240), (113, 42), (113, 178), (113, 111), (113, -87)]
[(114, 241), (114, 42), (114, 178), (114, 111), (114, -89)]
[(115, 241), (115, 41), (115, 179), (115, 110), (115, -91)]
[(116, 242), (116, 40), (116, 179), (116, 110), (116, -92)]
[(117, 243), (117, 39), (117, 179), (117, 110), (117, -94)]
[(118, 243), (118, 39), (118, 179), (118, 110), (118, -96)]
[(119, 244), (119, 38), (119, 179), (119, 109), (119, -97)]
[(120, 245), (120, 37), (120, 180), (120, 109), (120, -99)]
[(121, 245), (121, 36), (121, 180), (121, 109), (121, -101)]
[(122, 246), (122, 35), (122, 180), (122, 108), (122, -102)]
[(123, 246), (123, 35), (123, 180), (123, 108), (123, -104)]
