[(0, 111), (0, 160), (0, 136), (0, 210), (0, 185)]
[(1, 110), (1, 160), (1, 135), (1, 211), (1, 185)]
[(2, 109), (2, 160), (2, 135), (2, 212), (2, 186)]
[(3, 109), (3, 160), (3, 135), (3, 213), (3, 186)]
[(4, 108), (4, 160), (4, 135), (4, 214), (4, 187)]
[(5, 108), (5, 161), (5, 135), (5, 215), (5, 188)]
[(6, 107), (6, 161), (6, 134), (6, 216), (6, 188)]
[(7, 107), (7, 161), (7, 134), (7, 217), (7, 189)]
[(8, 106), (8, 161), (8, 134), (8, 218), (8, 189)]
[(9, 105), (9, 161), (9, 134), (9, 219), (9, 190)]
[(10, 105), (10, 162), (10, 134), (10, 220), (10, 191)]
[(11, 104), (11, 162), (11, 134), (11, 221), (11, 191)]
[(12, 104), (12, 162), (12, 133), (12, 222), (12, 192)]
[(13, 103), (13, 162), (13, 133), (13, 223), (13, 193)]
[(14, 103), (14, 163), (14, 133), (14, 224), (14, 193)]
[(15, 102), (15, 163), (15, 133), (15, 225), (15, 194)]
[(16, 102), (16, 163), (16, 133), (16, 226), (16, 194)]
[(17, 101), (17, 163), (17, 133), (17, 227), (17, 195)]
[(18, 100), (18, 163), (18, 132), (18, 228), (18, 196)]
[(19, 100), (19, 164), (19, 132), (19, 229), (19, 196)]
[(20, 99), (20, 164), (20, 132), (20, 230), (20, 197)]
[(21, 99), (21, 164), (21, 132), (21, 231), (21, 198)]
[(22, 98), (22, 164), (22, 132), (22, 232), (22, 198)]
[(23, 98), (23, 165), (23, 132), (23, 233), (23, 199)]
[(24, 97), (24, 165), (24, 131), (24, 234), (24, 199)]
[(25, 96), (25, 165), (25, 131), (25, 235), (25, 200)]
[(26, 96), (26, 165), (26, 131), (26, 236), (26, 201)]
[(27, 95), (27, 165), (27, 131), (27, 237), (27, 201)]
[(28, 95), (28, 166), (28, 131), (28, 238), (28, 202)]
[(29, 94), (29, 166), (29, 130), (29, 239), (29, 202)]
[(30, 94), (30, 166), (30, 130), (30, 240), (30, 203)]
[(31, 93), (31, 166), (31, 130), (31, 241), (31, 204)]
[(32, 93), (32, 167), (32, 130), (32, 242), (32, 204)]
[(33, 92), (33, 167), (33, 130), (33, 243), (33, 205)]
[(34, 91), (34, 167), (34, 130), (34, 244), (34, 206)]
[(35, 91), (35, 167), (35, 129), (35, 245), (35, 206)]
[(36, 90), (36, 167), (36, 129), (36, 246), (36, 207)]
[(37, 90), (37, 168), (37, 129), (37, 247), (37, 207)]
[(38, 89), (38, 168), (38, 129), (38, 248), (38, 208)]
[(39, 89), (39, 168), (39, 129), (39, 249), (39, 209)]
